pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_imppar,st_teff,st_rad,st_mass,st_lum,st_logg,releasedate
0,2.61703254,0.033100,1.660,,,0.000000,233.23,997,0.2701,4831.00,0.72,0.71,,4.57,2014-11-18
0,2.61703254,0.033100,1.660,,,0.000000,233.23,997,0.2701,4831.00,0.72,0.71,,4.57,2014-11-21
0,2.61702837,0.033100,1.570,,,0.000000,233.23,996,0.1460,4831.00,0.72,0.71,,4.57,2017-05-08
0,2.61703254,0.033100,1.660,,,0.000000,233.23,997,0.2701,4831.00,0.72,0.71,,4.57,2015-08-25
0,2.61703254,,1.630,,,,,,,4751.00,0.71,0.75,,4.62,2016-05-10
0,2.61704164,,,,,,,,,4664.00,0.68,0.74,-0.705,4.64,2019-04-18
0,2.61702837,,,,,,,,,4664.00,0.68,0.74,-0.705,4.64,2018-09-25
0,2.61705600,0.033000,1.400,,,0.000000,,962,0.3600,4819.00,0.68,0.69,,4.62,2013-10-28
0,150.24212700,0.515400,3.790,,,0.000000,1.70,291,0.5970,5514.00,0.74,0.81,,4.61,2015-08-25
0,150.24212700,0.515400,3.790,,,0.000000,1.70,291,0.5970,5514.00,0.74,0.81,,4.61,2014-11-18
0,150.24212700,,4.640,,,,,,,5541.00,0.91,0.92,,4.49,2016-05-10
0,150.24187578,,,,,,,,,5595.28,,,,,2016-07-28
0,,,6.516,,,,5.45,,,5599.00,1.34,,,,2018-09-06
0,150.24051094,,,,,,,,,5595.28,,,,,2019-04-18
0,150.24212700,0.515400,3.790,,,0.000000,1.70,291,0.5970,5514.00,0.74,0.81,,4.61,2014-11-21
0,150.24130000,0.537000,3.970,,,0.000000,,302,0.3400,5573.00,0.81,0.92,,4.58,2013-10-28
0,150.24125820,,,,,,,,,5595.28,,,,,2018-09-25
0,150.24125820,0.537500,4.600,,,0.000000,2.72,327,0.3450,5604.00,0.94,0.92,,4.45,2017-05-08
0,5.03258900,0.058000,2.220,,,0.000000,,1050,0.8640,5963.00,0.93,1.02,,4.51,2013-10-28
0,5.03251791,0.057500,2.040,,,0.000000,283.49,1046,0.4859,5970.00,0.91,1.00,,4.52,2014-11-18
0,5.03251791,,2.050,,,,,,,5614.00,0.89,0.93,,4.51,2016-05-10
0,5.03251791,0.057500,2.040,,,0.000000,283.49,1046,0.4859,5970.00,0.91,1.00,,4.52,2015-08-25
0,5.03257009,,,,,,,,,5652.00,1.13,1.00,0.068,4.33,2018-09-25
0,,,3.072,,,,417.03,,,5968.00,1.10,,,,2018-09-06
0,5.03251791,0.057500,2.040,,,0.000000,283.49,1046,0.4859,5970.00,0.91,1.00,,4.52,2014-11-21
0,5.03257009,0.057500,2.530,,,0.000000,283.49,1047,0.9700,5970.00,0.91,1.00,,4.52,2017-05-08
0,,,3.224,,,,17.23,,,5814.00,0.92,,,,2018-09-06
0,40.42877550,0.224100,3.250,,,0.000000,14.28,496,0.9162,5812.00,0.84,0.92,,4.55,2014-11-21
0,40.42883422,,,,,,,,,5575.00,0.94,0.98,-0.110,4.48,2016-07-28
0,40.42877550,0.224100,3.250,,,0.000000,14.28,496,0.9162,5812.00,0.84,0.92,,4.55,2015-08-25
0,40.42805000,0.230000,3.100,,,0.000000,,503,0.8900,5831.00,0.88,0.99,,4.54,2013-10-28
0,40.42877550,,3.610,,,,,,,5664.00,0.95,0.97,,4.47,2016-05-10
0,40.42866760,0.224400,2.920,,,0.000000,14.08,494,0.8720,5813.00,0.83,0.93,,4.56,2017-05-08
0,40.42860382,,,,,,,,,5575.00,0.94,0.98,-0.110,4.48,2019-04-18
0,40.42866760,,,,,,,,,5575.00,0.94,0.98,-0.110,4.48,2018-09-25
0,40.42877550,0.224100,3.250,,,0.000000,14.28,496,0.9162,5812.00,0.84,0.92,,4.55,2014-11-18
0,,,10.666,,,,9.20,,,5600.00,1.48,,,,2018-09-06
0,114.73635190,0.458900,9.510,,,0.000000,9.15,444,0.5560,5991.00,1.29,0.98,,4.21,2014-11-21
0,114.73635190,0.458900,9.510,,,0.000000,9.15,444,0.5560,5991.00,1.29,0.98,,4.21,2015-08-25
0,114.73640315,,,,,,,,,5692.09,1.50,1.01,0.326,4.09,2019-04-18
0,114.73658000,0.457200,12.280,,,0.000000,12.13,476,0.5950,5597.00,1.70,0.97,,3.96,2017-05-08
0,114.73635000,0.481000,13.490,324.20000,0.72900,0.036000,,478,0.7270,5600.00,1.82,1.10,,3.96,2014-05-14
0,114.73635190,0.458900,9.510,,,0.000000,9.15,444,0.5560,5991.00,1.29,0.98,,4.21,2014-11-18
0,114.73635190,,13.150,,,,,,,5649.00,1.80,1.11,,3.97,2016-05-10
0,114.73658000,,,,,,,,,5692.09,1.50,1.01,0.326,4.09,2018-09-25
0,114.73653000,0.455000,6.200,,,0.000000,,345,0.6550,5723.00,0.85,0.96,,4.56,2013-10-28
0,114.73656732,,,,,,,,,5692.09,1.50,1.01,0.326,4.09,2016-07-28
0,191.23913300,0.642800,6.470,,,0.000000,6.14,401,0.8760,5597.00,1.70,0.97,,3.96,2017-05-08
0,573.96000000,1.332000,3.200,,,0.000000,,202,0.7770,5723.00,0.85,0.96,,4.56,2013-10-28
0,191.23180000,0.676000,6.140,6.40000,0.15200,0.039000,,403,0.5790,5600.00,1.82,1.10,,3.96,2014-05-14
0,573.95023000,1.342300,4.960,,,0.000000,1.07,259,0.8252,5991.00,1.29,0.98,,4.21,2014-11-21
0,573.95023000,1.342300,4.960,,,0.000000,1.07,259,0.8252,5991.00,1.29,0.98,,4.21,2014-11-18
0,573.95023000,1.342300,4.960,,,0.000000,1.07,259,0.8252,5991.00,1.29,0.98,,4.21,2015-08-25
0,,,5.618,,,,4.66,,,5600.00,1.48,,,,2018-09-06
0,573.95023000,,6.890,,,,,,,5649.00,1.80,1.11,,3.97,2016-05-10
0,191.23913300,,,,,,,,,5692.09,1.50,1.01,0.326,4.09,2018-09-25
0,21.35876210,,2.780,,,,,,,5857.00,1.02,1.01,,4.43,2016-05-10
0,21.35876210,0.153900,2.670,,,0.000000,53.89,691,0.2521,6170.00,0.99,1.06,,4.47,2014-11-21
0,,,2.545,,,,54.87,,,6158.00,1.00,,,,2018-09-06
0,21.35882360,,,,,,,,,5725.95,1.07,1.02,0.043,4.39,2018-09-25
0,21.35882360,0.153900,2.520,,,0.000000,53.89,691,0.0920,6170.00,0.99,1.06,,4.47,2017-05-08
0,21.35913000,0.155000,2.800,,,0.000000,,689,0.8470,6150.00,1.00,1.09,,4.47,2013-10-28
0,21.35876210,0.153900,2.670,,,0.000000,53.89,691,0.2521,6170.00,0.99,1.06,,4.47,2014-11-18
0,21.35870629,,,,,,,,,5725.95,1.07,1.02,0.043,4.39,2016-07-28
0,21.35897278,,,,,,,,,5725.95,1.07,1.02,0.043,4.39,2019-04-18
0,21.35876210,0.153900,2.670,,,0.000000,53.89,691,0.2521,6170.00,0.99,1.06,,4.47,2015-08-25
0,22.04591630,,,,,,,,,5812.00,1.41,1.05,0.309,4.16,2018-09-25
0,22.04590180,0.157200,3.140,,,0.000000,39.69,640,0.7804,5900.00,0.95,1.06,,4.51,2014-11-18
0,22.04590180,0.157200,3.140,,,0.000000,39.69,640,0.7804,5900.00,0.95,1.06,,4.51,2014-11-21
0,22.04602472,,,,,,,,,5812.00,1.41,1.05,0.309,4.16,2019-04-18
0,22.04579000,0.154000,3.010,,,0.000000,,624,0.9180,5880.00,0.89,1.00,,4.54,2013-10-28
0,22.04590180,,3.740,,,,,,,5993.00,1.14,1.11,,4.37,2016-05-10
0,22.04592215,,,,,,,,,5812.00,1.41,1.05,0.309,4.16,2016-07-28
0,22.04591630,0.157200,3.050,,,0.000000,39.69,640,0.8370,5900.00,0.95,1.06,,4.51,2017-05-08
0,,,4.267,,,,79.72,,,5938.00,1.33,,,,2018-09-06
0,22.04590180,0.157200,3.140,,,0.000000,39.69,640,0.7804,5900.00,0.95,1.06,,4.51,2015-08-25
0,,,1.648,,,,553.06,,,5744.00,0.86,,,,2018-09-06
0,2.57887800,0.036000,1.740,,,0.000000,,1231,0.7100,5731.00,0.85,0.96,,4.56,2013-10-28
0,2.57885507,0.036200,1.600,,,0.000000,544.85,1232,0.1264,5751.00,0.85,0.94,,4.55,2014-11-21
0,2.57885507,0.036200,1.600,,,0.000000,544.85,1232,0.1264,5751.00,0.85,0.94,,4.55,2014-11-18
0,2.57885507,,1.990,,,,,,,5902.00,1.08,1.05,,4.40,2016-05-10
0,2.57884704,,,,,,,,,5655.00,0.88,1.00,-0.146,4.55,2019-04-18
0,2.57885212,,,,,,,,,5655.00,0.88,1.00,-0.146,4.55,2018-09-25
0,2.57885212,0.036200,1.630,,,0.000000,540.56,1230,0.6250,5743.00,0.85,0.95,,4.55,2017-05-08
0,2.57885507,0.036200,1.600,,,0.000000,544.85,1232,0.1264,5751.00,0.85,0.94,,4.55,2015-08-25
0,,,3.031,,,,68.02,,,6342.00,1.05,,,,2018-09-06
0,20.55338440,0.156800,3.320,,,0.000000,76.18,753,0.6763,6343.00,1.14,1.21,,4.41,2015-08-25
0,20.55338440,,3.750,,,,,,,6163.00,1.27,1.18,,4.29,2016-05-10
0,20.55341000,0.154000,3.000,,,0.000000,,733,0.6800,6314.00,1.07,1.14,,4.44,2013-10-28
0,20.55336572,,,,,,,,,5983.00,1.09,1.10,0.134,4.41,2016-07-28
0,20.55331441,,,,,,,,,5983.00,1.09,1.10,0.134,4.41,2018-09-25
0,20.55331441,0.154200,3.190,,,0.000000,74.49,749,0.7950,6325.00,1.11,1.16,,4.41,2017-05-08
0,20.55338440,0.156800,3.320,,,0.000000,76.18,753,0.6763,6343.00,1.14,1.21,,4.41,2014-11-21
0,20.55338440,0.156800,3.320,,,0.000000,76.18,753,0.6763,6343.00,1.14,1.21,,4.41,2014-11-18
0,20.55344190,,,,,,,,,5983.00,1.09,1.10,0.134,4.41,2019-04-18
0,40.06867130,,,,,,,,,5747.00,1.18,1.03,0.138,4.31,2018-09-25
0,40.06867270,0.223400,3.410,,,0.000000,23.27,560,0.7171,6026.00,0.99,0.92,,4.41,2014-11-21
0,40.06867130,0.223400,3.100,,,0.000000,23.27,560,0.0290,6026.00,0.99,0.92,,4.41,2017-05-08
0,40.06867270,,3.940,,,,,,,6020.00,1.13,1.09,,4.37,2016-05-10
0,40.06876520,,,,,,,,,5747.00,1.18,1.03,0.138,4.31,2016-07-28
0,40.06867270,0.223400,3.410,,,0.000000,23.27,560,0.7171,6026.00,0.99,0.92,,4.41,2015-08-25
0,40.06841000,0.232000,3.200,,,0.000000,,562,0.0192,6061.00,1.03,1.04,,4.43,2013-10-28
0,,,3.598,,,,31.62,,,6030.00,1.15,,,,2018-09-06
0,40.06867270,0.223400,3.410,,,0.000000,23.27,560,0.7171,6026.00,0.99,0.92,,4.41,2014-11-18
0,27.50737990,0.177100,2.280,,,0.000000,24.71,569,0.6028,5783.00,0.88,0.98,,4.54,2014-11-21
0,27.50726423,,,,,,,,,5882.00,1.13,1.07,0.135,4.36,2016-07-28
0,27.50737990,0.177100,2.280,,,0.000000,24.71,569,0.6028,5783.00,0.88,0.98,,4.54,2014-11-18
0,,,3.316,,,,41.43,,,5799.00,1.13,,,,2018-09-06
0,27.50711140,,,,,,,,,5882.00,1.13,1.07,0.135,4.36,2018-09-25
0,27.50655000,0.177000,2.000,,,0.000000,,562,0.0166,5771.00,0.86,0.97,,4.55,2013-10-28
0,27.50737990,,2.900,,,,,,,5958.00,1.11,1.06,,4.38,2016-05-10
0,27.50691114,,,,,,,,,5882.00,1.13,1.07,0.135,4.36,2019-04-18
0,27.50737990,0.177100,2.280,,,0.000000,24.71,569,0.6028,5783.00,0.88,0.98,,4.54,2015-08-25
0,27.50711140,0.177100,2.580,,,0.000000,24.71,569,0.9180,5783.00,0.88,0.98,,4.54,2017-05-08
0,5.14435252,,,,,,,,,5023.00,0.89,0.84,-0.338,4.46,2019-04-18
0,5.14438011,0.056300,1.450,,,0.000000,131.97,864,0.1171,5192.00,0.80,0.90,,4.58,2014-11-21
0,5.14438011,,1.430,,,,,,,5060.00,0.77,0.81,,4.58,2016-05-10
0,5.14438011,0.056300,1.450,,,0.000000,131.97,864,0.1171,5192.00,0.80,0.90,,4.58,2015-08-25
0,5.14436450,,,,,,,,,5023.00,0.89,0.84,-0.338,4.46,2018-09-25
0,,,1.472,,,,152.75,,,5135.00,0.86,,,,2018-09-06
0,5.14438011,0.056300,1.450,,,0.000000,131.97,864,0.1171,5192.00,0.80,0.90,,4.58,2014-11-18
0,5.14436450,0.054900,1.550,,,0.000000,171.63,923,0.0310,5157.00,0.90,0.83,,4.45,2017-05-08
0,5.14439200,0.056000,1.460,,,0.000000,,785,0.8300,4994.00,0.71,0.88,,4.68,2013-10-28
0,18.45848388,0.130100,2.500,,,0.000000,37.81,632,0.8320,5311.00,0.95,0.86,,4.42,2017-05-08
0,18.45847097,,2.120,,,,,,,5261.00,0.81,0.85,,4.56,2016-05-10
0,18.45847097,0.130300,2.300,,,0.000000,33.86,615,0.7896,5413.00,0.86,0.86,,4.50,2015-08-25
0,18.45848000,0.128000,1.900,,,0.000000,,604,0.4700,5372.00,0.83,0.82,,4.51,2013-10-28
0,18.45848388,,,,,,,,,,,,,,2018-09-25
0,18.45847097,0.130300,2.300,,,0.000000,33.86,615,0.7896,5413.00,0.86,0.86,,4.50,2014-11-18
0,18.45849295,,,,,,,,,,,,,,2016-07-28
0,18.45843005,,,,,,,,,,,,,,2019-04-18
0,18.45847097,0.130300,2.300,,,0.000000,33.86,615,0.7896,5413.00,0.86,0.86,,4.50,2014-11-21
0,25.94215820,0.165000,1.950,,,0.000000,14.85,501,0.5770,5167.00,0.80,0.89,,4.58,2017-05-08
0,25.94218308,,,,,,,,,5002.00,1.09,0.83,-0.174,4.28,2016-07-28
0,25.94220330,,1.930,,,,,,,5044.00,0.77,0.81,,4.58,2016-05-10
0,25.94220330,0.154000,1.870,,,0.000000,15.07,502,0.1281,5121.00,0.76,0.72,,4.53,2015-08-25
0,25.94361383,,,,,,,,,5002.00,1.09,0.83,-0.174,4.28,2019-04-18
0,25.94199000,0.156000,1.930,,,0.000000,,504,0.4500,5134.00,0.77,0.76,,4.54,2013-10-28
0,25.94220330,0.154000,1.870,,,0.000000,15.07,502,0.1281,5121.00,0.76,0.72,,4.53,2014-11-18
0,25.94215820,,,,,,,,,5002.00,1.09,0.83,-0.174,4.28,2018-09-25
0,,,2.626,,,,27.01,,,5170.00,1.07,,,,2018-09-06
0,25.94220330,0.154000,1.870,,,0.000000,15.07,502,0.1281,5121.00,0.76,0.72,,4.53,2014-11-21
0,33.38559380,0.201200,2.540,,,0.000000,26.73,580,0.6528,5833.00,1.02,0.97,,4.41,2014-11-18
0,33.38558862,,,,,,,,,5644.00,1.09,1.00,0.033,4.37,2019-04-18
0,,,2.583,,,,29.13,,,5836.00,1.06,,,,2018-09-06
0,33.38559380,0.201200,2.540,,,0.000000,26.73,580,0.6528,5833.00,1.02,0.97,,4.41,2015-08-25
0,33.38561760,,,,,,,,,5644.00,1.09,1.00,0.033,4.37,2018-09-25
0,33.38559380,,2.570,,,,,,,5792.00,1.02,1.02,,4.42,2016-05-10
0,33.38561760,0.201200,2.480,,,0.000000,26.73,580,0.5620,5833.00,1.02,0.97,,4.41,2017-05-08
0,33.38541000,0.199000,2.320,,,0.000000,,572,0.3300,5803.00,0.99,0.94,,4.41,2013-10-28
0,33.38567656,,,,,,,,,5644.00,1.09,1.00,0.033,4.37,2016-07-28
0,33.38559380,0.201200,2.540,,,0.000000,26.73,580,0.6528,5833.00,1.02,0.97,,4.41,2014-11-21
0,1403.00000000,,,,,0.410000,,,,5466.00,0.90,0.99,,,2020-06-04
0,7.71468975,0.085400,2.150,,,0.000000,588.30,1256,0.0179,6915.00,1.45,1.39,,4.26,2014-11-21
0,,,2.772,,,,586.17,,,6907.00,1.55,,,,2018-09-06
0,7.71468975,0.085400,2.150,,,0.000000,588.30,1256,0.0179,6915.00,1.45,1.39,,4.26,2014-11-18
0,7.71468919,,,,,,,,,6819.00,1.54,1.47,0.666,4.23,2016-07-28
0,7.71468975,0.085400,2.150,,,0.000000,588.30,1256,0.0179,6915.00,1.45,1.39,,4.26,2015-08-25
0,7.71466300,0.084000,2.230,,,0.000000,,1271,0.6090,6905.00,1.46,1.35,,4.24,2013-10-28
0,7.71468975,,2.660,,,,,,,6761.00,1.74,1.46,,4.12,2016-05-10
0,7.71467686,0.091500,4.650,,,0.000000,1636.72,1622,0.8990,6900.00,2.60,1.71,,3.84,2017-05-08
0,7.71467686,,,,,,,,,6819.00,1.54,1.47,0.666,4.23,2018-09-25
0,7.71479516,,,,,,,,,6819.00,1.54,1.47,0.666,4.23,2019-04-18
0,4.44448260,,,,,,,,,5914.17,1.09,1.08,0.120,4.39,2018-09-25
0,4.44448017,0.054600,1.650,,,0.000000,476.42,1191,0.8847,6210.00,1.03,1.09,,4.45,2014-11-18
0,4.44448017,0.054600,1.650,,,0.000000,476.42,1191,0.8847,6210.00,1.03,1.09,,4.45,2015-08-25
0,4.44448260,0.055200,1.710,,,0.000000,518.45,1217,0.9410,6240.00,1.08,1.14,,4.43,2017-05-08
0,4.44446000,0.055000,1.420,,,0.000000,,1181,0.6000,6222.00,1.02,1.11,,4.47,2013-10-28
0,4.44448017,,1.780,,,,,,,5961.00,1.09,1.06,,4.39,2016-05-10
0,,,1.732,,,,538.57,,,6254.00,1.09,,,,2018-09-06
0,4.44448017,0.054600,1.650,,,0.000000,476.42,1191,0.8847,6210.00,1.03,1.09,,4.45,2014-11-21
0,,,1.158,,,,259.03,,,5320.00,0.85,,,,2018-09-06
0,3.98953967,0.045100,0.960,,,0.000000,155.46,901,0.0073,5208.00,0.69,0.77,,4.64,2014-11-21
0,3.98953967,,1.230,,,,,,,5476.00,0.87,0.90,,4.52,2016-05-10
0,3.98953967,0.045100,0.960,,,0.000000,155.46,901,0.0073,5208.00,0.69,0.77,,4.64,2014-11-18
0,3.98954419,,,,,,,,,5325.00,0.86,0.92,-0.273,4.53,2018-09-25
0,3.98955000,0.046000,0.950,,,0.000000,,927,0.3100,5267.00,0.73,0.84,,4.63,2013-10-28
0,3.98954419,0.044900,0.930,,,0.000000,157.10,903,0.0850,5229.00,0.69,0.77,,4.64,2017-05-08
0,3.98953967,0.045100,0.960,,,0.000000,155.46,901,0.0073,5208.00,0.69,0.77,,4.64,2015-08-25
0,3.98954361,,,,,,,,,5325.00,0.86,0.92,-0.273,4.53,2019-04-18
0,12.98495573,0.102000,1.530,,,0.000000,114.39,834,0.2362,6212.00,0.94,0.84,,4.41,2015-08-25
0,12.98498151,,,,,,,,,6043.68,1.28,1.12,0.296,4.27,2016-07-28
0,12.98488216,,,,,,,,,6043.68,1.28,1.12,0.296,4.27,2019-04-18
0,12.98495573,0.102000,1.530,,,0.000000,114.39,834,0.2362,6212.00,0.94,0.84,,4.41,2014-11-21
0,12.98495573,,1.780,,,,,,,6116.00,1.09,1.06,,4.40,2016-05-10
0,12.98497000,0.112000,1.890,,,0.000000,,861,0.5300,6267.00,1.09,1.11,,4.41,2013-10-28
0,12.98494603,,,,,,,,,6043.68,1.28,1.12,0.296,4.27,2018-09-25
0,12.98495573,0.102000,1.530,,,0.000000,114.39,834,0.2362,6212.00,0.94,0.84,,4.41,2014-11-18
0,12.98494603,0.105500,1.640,,,0.000000,105.74,818,0.0460,5948.00,1.02,0.93,,4.38,2017-05-08
0,,,2.032,,,,163.05,,,5954.00,1.27,,,,2018-09-06
0,5.69919514,0.062500,1.320,,,0.000000,332.54,1089,0.0878,6070.00,1.03,1.00,,4.41,2015-08-25
0,5.69919592,0.062200,1.160,,,0.000000,204.18,964,0.0070,5646.00,0.93,0.99,,4.49,2017-05-08
0,5.69922384,,,,,,,,,5821.17,0.96,,,,2019-04-18
0,5.69917281,,,,,,,,,5821.17,0.96,,,,2016-07-28
0,5.69919514,0.062500,1.320,,,0.000000,332.54,1089,0.0878,6070.00,1.03,1.00,,4.41,2014-11-21
0,5.69919514,,1.230,,,,,,,5715.00,0.94,1.00,,4.49,2016-05-10
0,5.69919592,,,,,,,,,5821.17,0.96,,,,2018-09-25
0,5.69921500,0.063000,1.460,,,0.000000,,1098,0.7600,6069.00,1.06,1.04,,4.40,2013-10-28
0,5.69919514,0.062500,1.320,,,0.000000,332.54,1089,0.0878,6070.00,1.03,1.00,,4.41,2014-11-18
0,18.11472949,,2.500,,,,,,,6187.00,1.35,1.21,,4.26,2016-05-10
0,,,2.601,,,,124.65,,,6133.00,1.42,,,,2018-09-06
0,18.11472949,0.144100,2.410,,,0.000000,131.80,864,0.8751,6453.00,1.33,1.22,,4.28,2014-11-18
0,18.11475135,,,,,,,,,6124.01,1.44,1.16,0.417,4.19,2019-04-18
0,18.11473813,,,,,,,,,6124.01,1.44,1.16,0.417,4.19,2018-09-25
0,18.11472949,0.144100,2.410,,,0.000000,131.80,864,0.8751,6453.00,1.33,1.22,,4.28,2014-11-21
0,18.11473813,0.143200,2.490,,,0.000000,112.43,830,0.8960,6109.00,1.36,1.19,,4.25,2017-05-08
0,18.11470018,,,,,,,,,6124.01,1.44,1.16,0.417,4.19,2016-07-28
0,18.11472949,0.144100,2.410,,,0.000000,131.80,864,0.8751,6453.00,1.33,1.22,,4.28,2015-08-25
0,18.11450000,0.143000,2.150,,,0.000000,,853,0.7400,6450.00,1.29,1.18,,4.29,2013-10-28
0,6.24146367,0.067100,1.360,,,0.000000,344.06,1098,0.1450,6334.00,1.04,1.03,,4.42,2014-11-18
0,6.24146367,0.067100,1.360,,,0.000000,344.06,1098,0.1450,6334.00,1.04,1.03,,4.42,2014-11-21
0,6.24141958,,,,,,,,,5815.18,1.03,1.05,0.042,4.43,2016-07-28
0,6.24148130,,,,,,,,,5815.18,1.03,1.05,0.042,4.43,2019-04-18
0,6.24146367,,1.520,,,,,,,6098.00,1.16,1.10,,4.35,2016-05-10
0,6.24146367,0.067100,1.360,,,0.000000,344.06,1098,0.1450,6334.00,1.04,1.03,,4.42,2015-08-25
0,6.24145791,0.067000,1.600,,,0.000000,360.09,1111,0.0290,5810.00,1.26,1.03,,4.25,2017-05-08
0,6.24151500,0.070000,1.660,,,0.000000,,1111,0.9150,6352.00,1.10,1.15,,4.42,2013-10-28
0,,,1.258,,,,231.43,,,5857.00,0.99,,,,2018-09-06
0,6.24145791,,,,,,,,,5815.18,1.03,1.05,0.042,4.43,2018-09-25
0,20.42228798,0.154300,1.620,,,0.000000,87.97,781,0.0521,6422.00,1.17,1.18,,4.37,2014-11-21
0,,,1.915,,,,109.84,,,6207.00,1.39,,,,2018-09-06
0,20.42228798,0.154300,1.620,,,0.000000,87.97,781,0.0521,6422.00,1.17,1.18,,4.37,2014-11-18
0,20.42225436,,,,,,,,,6367.00,1.37,1.27,0.446,4.27,2019-04-18
0,20.42224470,,,,,,,,,6367.00,1.37,1.27,0.446,4.27,2018-09-25
0,20.42226000,0.154000,1.640,,,0.000000,,762,0.6460,6401.00,1.12,1.16,,4.40,2013-10-28
0,20.42224470,0.153600,1.780,,,0.000000,89.74,785,0.0590,6119.00,1.30,1.16,,4.27,2017-05-08
0,20.42228798,,1.840,,,,,,,6194.00,1.29,1.19,,4.29,2016-05-10
0,20.42228798,0.154300,1.620,,,0.000000,87.97,781,0.0521,6422.00,1.17,1.18,,4.37,2015-08-25
0,20.42200166,,,,,,,,,6367.00,1.37,1.27,0.446,4.27,2016-07-28
0,7.63846084,,,,,,,,,6367.00,1.37,1.27,0.446,4.27,2018-09-25
0,7.63846023,0.080100,1.050,,,0.000000,326.45,1084,0.1973,6422.00,1.17,1.18,,4.37,2014-11-18
0,7.63846023,0.080100,1.050,,,0.000000,326.45,1084,0.1973,6422.00,1.17,1.18,,4.37,2015-08-25
0,7.63846084,0.079700,1.120,,,0.000000,333.30,1089,0.4050,6119.00,1.30,1.16,,4.27,2017-05-08
0,7.63861000,0.080000,0.950,,,0.000000,,1058,0.7280,6401.00,1.12,1.16,,4.40,2013-10-28
0,7.63846023,0.080100,1.050,,,0.000000,326.45,1084,0.1973,6422.00,1.17,1.18,,4.37,2014-11-21
0,7.63846292,,,,,,,,,6367.00,1.37,1.27,0.446,4.27,2019-04-18
0,7.63846023,,1.130,,,,,,,6194.00,1.29,1.19,,4.29,2016-05-10
0,,,1.198,,,,407.98,,,6207.00,1.39,,,,2018-09-06
0,70.69817240,0.328000,1.630,,,0.000000,7.11,417,0.0260,5811.00,0.87,0.94,,4.54,2017-05-08
0,,,1.751,,,,7.85,,,5739.00,0.93,,,,2018-09-06
0,70.69790610,0.334100,2.260,,,0.000000,15.33,505,0.1724,6174.00,1.15,0.99,,4.32,2015-08-25
0,70.69790610,0.334100,2.260,,,0.000000,15.33,505,0.1724,6174.00,1.15,0.99,,4.32,2014-11-18
0,70.69870888,,,,,,,,,5820.63,0.94,1.05,-0.043,4.52,2019-04-18
0,70.69790610,0.334100,2.260,,,0.000000,15.33,505,0.1724,6174.00,1.15,0.99,,4.32,2014-11-21
0,70.69850000,0.344000,2.220,,,0.000000,,505,0.2400,6190.00,1.18,1.08,,4.33,2013-10-28
0,70.69771113,,,,,,,,,5820.63,0.94,1.05,-0.043,4.52,2016-07-28
0,70.69790610,,1.760,,,,,,,5875.00,0.90,0.97,,4.52,2016-05-10
0,70.69817240,,,,,,,,,5820.63,0.94,1.05,-0.043,4.52,2018-09-25
0,3.74443645,0.049200,1.100,,,0.000000,736.89,1328,0.1690,5876.00,1.29,1.13,,4.27,2017-05-08
0,3.74435100,0.049000,1.280,,,0.000000,,1250,0.9380,5862.00,1.15,1.13,,4.38,2013-10-28
0,3.74443900,0.048600,1.060,,,0.000000,665.48,1295,0.2732,5849.00,1.23,1.09,,4.30,2014-11-21
0,,,1.247,,,,954.59,,,5885.00,1.47,,,,2018-09-06
0,3.74443900,0.048600,1.060,,,0.000000,665.48,1295,0.2732,5849.00,1.23,1.09,,4.30,2015-08-25
0,3.74443645,,,,,,,,,5963.00,1.46,1.09,0.383,4.15,2018-09-25
0,3.74444639,,,,,,,,,5963.00,1.46,1.09,0.383,4.15,2019-04-18
0,3.74443900,,1.090,,,,,,,5961.00,1.25,1.14,,4.30,2016-05-10
0,3.74443900,0.048600,1.060,,,0.000000,665.48,1295,0.2732,5849.00,1.23,1.09,,4.30,2014-11-18
0,52.75875577,0.294800,9.040,,,0.000000,20.85,545,0.0728,6244.00,1.15,1.23,,4.40,2014-11-18
0,52.75877515,,,,,,,,,5773.00,1.46,1.03,0.327,4.12,2019-04-18
0,52.75878505,,,,,,,,,5773.00,1.46,1.03,0.327,4.12,2018-09-25
0,52.75878505,0.294400,8.760,,,0.000000,20.08,540,0.3440,6228.00,1.14,1.22,,4.41,2017-05-08
0,52.75874521,,,,,,,,,5773.00,1.46,1.03,0.327,4.12,2016-07-28
0,52.75875577,0.294800,9.040,,,0.000000,20.85,545,0.0728,6244.00,1.15,1.23,,4.40,2015-08-25
0,52.75875577,,8.890,,,,,,,5954.00,1.13,1.09,,4.37,2016-05-10
0,,,10.703,,,,30.23,,,6235.00,1.39,,,,2018-09-06
0,52.75875577,0.294800,9.040,,,0.000000,20.85,545,0.0728,6244.00,1.15,1.23,,4.40,2014-11-21
0,52.75886000,0.282000,7.400,,,0.000000,,503,0.0100,6119.00,0.98,1.08,,4.49,2013-10-28
0,53.44950392,,,,,,,,,5758.00,1.98,1.03,0.588,3.86,2016-07-28
0,53.44965000,0.276000,5.100,,,0.000000,,453,0.1000,5796.00,0.87,0.98,,4.55,2013-10-28
0,53.44945593,,6.410,,,,,,,5887.00,1.07,1.06,,4.41,2016-05-10
0,53.44945593,0.288100,6.040,,,0.000000,13.23,486,0.0533,5919.00,1.00,1.11,,4.49,2014-11-18
